,name,main_artist,release_date,duration_ms,popularity,explicit,album_type,track_id,main_artist_id,genre,list_country,ranking
528,QLONA,KAROL G,2023-08-10,172797,93,True,album,5RqSsdzTNPX1uzkmlHCFvK,790FomKkXshlbRYZFtlgla,reggaeton,global,29
529,Starboy,The Weeknd,2016-11-25,230453,95,True,album,7MXVkk9YMctZqd1Srtv4MB,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,global,30
530,The Night We Met,Lord Huron,2015-04-07,208211,83,False,album,0QZ5yyl6B6utIWkxeBDxQN,6ltzsmQQbmdoHHbLZ4ZN25,indie folk,global,31
531,Igual Que Un Ángel (with Peso Pluma),Kali Uchis,2024-01-12,260370,96,False,album,6XaJfhwof7qIgbbXO5tIQI,1U1el3k54VvEUzo3ybLPlM,colombian pop,global,32
532,Snooze,SZA,2022-12-09,201800,94,True,album,4iZ4pt7kvcaH6Yo8UoZ4s2,7tYKF4w9nC0nq9CsPZTHyP,pop,global,33
533,BELLAKEO,Peso Pluma,2023-12-07,197333,95,True,single,05WVKTdZhlIMX4qqMLuo0f,12GqGscKJx3aE4t07u7eVZ,corridos tumbados,global,34
534,vampire,Olivia Rodrigo,2023-09-08,219724,95,True,album,1kuGVB7EU95pJObxwvfwKS,1McMsnEElThX1knmY4oliG,pop,global,35
535,Never Lose Me,Flo Milli,2023-11-30,125901,93,True,single,6uTPdRrEDeH8Fyg5L5qmeU,08PvCOlef4xdOr20jFSTPd,viral rap,global,36
536,Just the Way You Are,Bruno Mars,2010-10-05,220734,89,False,album,7BqBn9nzAq8spo5e7cZ0dJ,0du5cEVh5yTK9QJze8zA0C,dance pop,global,37
537,Murder On The Dancefloor,Sophie Ellis-Bextor,2002-06-06,230013,94,False,album,4tKGFmENO69tZR9ahgZu48,2cBh5lVMg222FFuRU7EfDE,dance pop,global,38
538,Paint The Town Red,Doja Cat,2023-09-20,230480,87,True,album,56y1jOTK0XSvJzVv9vHQBK,5cj0lLjcoR7YOSnhnX0Po5,dance pop,global,39
539,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,2023-07-13,222369,95,False,single,6wf7Yu7cxBSPrRlWeSeK0Q,6qqNVTkY8uBg9cP3Jd7DAH,art pop,global,40
540,Lover,Taylor Swift,2019-08-23,221306,93,False,album,1dGr1c8CrMLDpV6mPbImSI,06HL4z0CvFAxyc27GXpf02,pop,global,41
541,Water,Tyla,2023-07-28,200255,95,False,single,5aIVCx5tnk0ntmdiinnYvw,3SozjO3Lat463tQICI9LcE,,global,42
542,As It Was,Harry Styles,2022-05-20,167303,95,False,album,4Dvkj6JhhA12EX05fT7y2e,6KImCVD70vtIoJWnq6nGn3,pop,global,43
543,Kill Bill,SZA,2022-12-08,153946,91,False,album,1Qrg8KqiBpW07V7PNxwwwL,7tYKF4w9nC0nq9CsPZTHyP,pop,global,44
544,Standing Next to You,Jung Kook,2023-11-03,206019,96,False,album,2KslE17cAJNHTsI2MI0jb2,6HaGTQPmzraVmaVxvz6EUc,k-pop,global,45
545,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,2023-08-25,227195,94,False,album,4KULAymBBJcPRpk1yO4dOG,40ZNYROS4zLfyyBSs2PGe2,classic oklahoma country,global,46
546,Yellow,Coldplay,2000-07-10,266773,94,False,album,3AJwUDP919kvQ9QcozQPxg,4gzpq5DPGxSnKTe4SA8HAU,permanent wave,global,47
547,STARS,¥$,2024-02-09,115238,32,True,album,347AQK5Lyhn6RvB8tBGYxt,4xPQFgDA5M2xa0ZGo5iIsv,,global,48
548,FE!N (feat. Playboi Carti),Travis Scott,2023-07-28,191700,93,True,album,42VsgItocQwOQC3XWZ8JNA,0Y5tJX1MQlPlqiwlOH1tJY,hip hop,global,49
549,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,2024-01-10,187172,95,False,single,6VciS3dRMpZhJiDxT8ArFi,716NhGYqD1jl2wI1Qkgq36,argentine hip hop,global,50
550,Stick Season,Noah Kahan,2022-10-14,182346,98,False,album,0mflMxspEfB0VbI1kyLiAv,2RQXRUsr4IW1f3mKyKsy4B,pov: indie,uk,1
551,TEXAS HOLD 'EM,Beyoncé,2024-02-10,235636,0,True,single,7AYmToZ5y67fBjq4RLFbuq,6vWDO969PvNqNYHIOW5v0m,pop,uk,2
552,Beautiful Things,Benson Boone,2024-01-18,180304,97,False,single,6tNQ70jh4OwmPGpYy6R2o9,22wbnEMDvgVIAGdFeek6ET,singer-songwriter pop,uk,3
553,Lose Control,Teddy Swims,2023-09-15,210688,93,False,album,17phhZDn6oGtzMe56NuWvj,33qOK5uJ8AR2xuQQAhHump,,uk,4
554,Murder On The Dancefloor,Sophie Ellis-Bextor,2002-06-06,230013,94,False,album,4tKGFmENO69tZR9ahgZu48,2cBh5lVMg222FFuRU7EfDE,dance pop,uk,5
555,Praise Jah In The Moonlight,YG Marley,2023-12-27,263040,92,True,single,3h5TiWTqGxjSjFrbruPFH9,0n4Fao9kbjgM76RmVlfSwr,,uk,6
556,CARNIVAL,¥$,2024-02-09,264324,33,True,album,3w0w2T288dec0mgeZZqoNN,4xPQFgDA5M2xa0ZGo5iIsv,,uk,7
557,Lovin On Me,Jack Harlow,2023-11-10,138411,99,True,single,4xhsWYTOGcal8zt0J161CU,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,uk,8
558,greedy,Tate McRae,2023-09-15,131872,100,True,single,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,alt z,uk,9
559,Prada,cassö,2023-08-11,132359,94,True,single,59NraMJsLaMCVtwXTSia8i,5wCmhq5J2hPwL2r0eKurxn,hypertechno,uk,10
560,Cruel Summer,Taylor Swift,2019-08-23,178426,99,False,album,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,pop,uk,11
561,Unwritten,Natasha Bedingfield,2004-08-30,259333,93,False,album,3U5JVgI2x4rDyHGObzJfNf,7o95ZoZt5ZYn31e9z1Hc0a,dance pop,uk,12
562,"yes, and?",Ariana Grande,2024-01-12,214994,97,True,single,7gaA3wERFkFkgivjwbSvkG,66CXWjxzNUsdJxJ2JdwvnR,pop,uk,13
563,Strangers,Kenya Grace,2023-09-01,172964,96,False,single,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2,singer-songwriter pop,uk,14
564,BURN,¥$,2024-02-09,111458,29,True,album,04CyMEHliadfQWMUJb1w99,4xPQFgDA5M2xa0ZGo5iIsv,,uk,15
565,Houdini,Dua Lipa,2023-11-09,185917,95,False,single,4OMJGnvZfDvsePyCwRGO7X,6M2wZ9GZgrQXHCFfjv46we,dance pop,uk,16
566,redrum,21 Savage,2024-01-12,270697,97,True,album,52eIcoLUM25zbQupAZYoFh,1URnnhqYAYcrqrcwql10ft,atl hip hop,uk,17
567,Never Lose Me,Flo Milli,2023-11-30,125901,93,True,single,6uTPdRrEDeH8Fyg5L5qmeU,08PvCOlef4xdOr20jFSTPd,viral rap,uk,18
568,vampire,Olivia Rodrigo,2023-09-08,219724,95,True,album,1kuGVB7EU95pJObxwvfwKS,1McMsnEElThX1knmY4oliG,pop,uk,19
569,BACK TO ME,¥$,2024-02-09,295471,30,True,album,1icgLGTpX2fQXKRe4D7w2b,4xPQFgDA5M2xa0ZGo5iIsv,,uk,20
570,Riptide,Vance Joy,2014-09-09,204280,86,False,album,3JvrhDOgAt6p7K8mDyZwRd,10exVja0key0uqUkk6LJRT,folk-pop,uk,21
571,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,2023-10-06,319191,93,True,album,1yeB8MUNeLo9Ek1UEpsyz6,3TVXtAsR1Inumwj472S9r4,canadian hip hop,uk,22
572,Popular (with Playboi Carti & Madonna),The Weeknd,2024-02-09,215466,74,True,album,7GUhiAHLoVy1V8ucQuZ3CB,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,uk,23
573,My Love Mine All Mine,Mitski,2023-09-15,137773,99,False,album,3vkCueOmm7xQDoJ17W1Pm3,2uYWxilOVlUdk4oV9DvwqK,brooklyn indie,uk,24
574,Sprinter,Dave,2023-06-01,229133,89,True,single,2FDTHlrBguDzQkp7PVj16Q,6Ip8FS7vWT1uKkJSweANQK,uk hip hop,uk,25
575,FUK SUMN,¥$,2024-02-09,209577,30,True,album,5tEaVciE2GnR28aN6W9cLS,4xPQFgDA5M2xa0ZGo5iIsv,,uk,26
576,Mr. Brightside,The Killers,2004,222973,90,False,album,003vvx7Niy0yvhvHt4a68B,0C0XlULifJtAgn6ZNCW2eu,alternative rock,uk,27
577,Water,Tyla,2023-07-28,200255,95,False,single,5aIVCx5tnk0ntmdiinnYvw,3SozjO3Lat463tQICI9LcE,,uk,28
578,Homesick (with Sam Fender),Noah Kahan,2024-01-19,194416,84,True,single,2l7UudWZ44l1WbHx6ANod9,2RQXRUsr4IW1f3mKyKsy4B,pov: indie,uk,29
579,The Night We Met,Lord Huron,2015-04-07,208211,83,False,album,0QZ5yyl6B6utIWkxeBDxQN,6ltzsmQQbmdoHHbLZ4ZN25,indie folk,uk,30
580,exes,Tate McRae,2023-12-08,159400,91,True,album,4E63weMCaNZuGPEFMnuEi8,45dkTj5sMRSjrmBSBeiHym,alt z,uk,31
581,Alibi (feat. Rudimental),Ella Henderson,2024-01-12,184852,78,False,single,5Jpz4nv8nA6FIYO5gEyQa2,7nDsS0l5ZAzMedVRKPP8F1,dance pop,uk,32
582,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,2023-08-25,227195,94,False,album,4KULAymBBJcPRpk1yO4dOG,40ZNYROS4zLfyyBSs2PGe2,classic oklahoma country,uk,33
583,Nothing Matters,The Last Dinner Party,2024-02-02,182623,73,True,album,5crY7axm3GejOxy5PsnnPk,5SHgclK1ZpTdfdAmXW7J6s,,uk,34
584,leavemealone,Fred again..,2022-01-18,222784,80,True,album,7iUScoHKNJC5hqtA40vMlj,4oLeXFyACqeem2VImYeBFe,edm,uk,35
585,Feather,Sabrina Carpenter,2023-03-17,185552,93,True,album,2Zo1PcszsT9WQ0ANntJbID,74KM79TiuVKeVCqs8QtB0B,pop,uk,36
586,STARS,¥$,2024-02-09,115238,32,True,album,347AQK5Lyhn6RvB8tBGYxt,4xPQFgDA5M2xa0ZGo5iIsv,,uk,37
587,Flowers,Miley Cyrus,2023-08-18,200600,95,False,album,7DSAEUvxU8FajXtRloy8M0,5YGY8feqx7naU7z4HrwZM6,pop,uk,38
588,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,2023-07-13,222369,95,False,single,6wf7Yu7cxBSPrRlWeSeK0Q,6qqNVTkY8uBg9cP3Jd7DAH,art pop,uk,39
589,Home,Good Neighbours,2024-01-17,157485,83,False,single,6dpLxbF7lfCAnC9QRTjNLK,52N3KGrTWDRhdQJrgBTofE,,uk,40
590,Paint The Town Red,Doja Cat,2023-09-20,230480,87,True,album,56y1jOTK0XSvJzVv9vHQBK,5cj0lLjcoR7YOSnhnX0Po5,dance pop,uk,41
591,Anti-Hero,Taylor Swift,2022-10-21,200690,92,False,album,0V3wPSX9ygBnCm8psDIegu,06HL4z0CvFAxyc27GXpf02,pop,uk,42
592,Scared To Start,Michael Marcagi,2024-01-12,159636,88,False,single,3Pbp7cUCx4d3OAkZSCoNvn,4j96cMcT8GRi11qbvo1cLQ,,uk,43
593,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,2024-02-09,244684,73,False,album,1VNWdmXSbaNrnWod10WIL0,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,uk,44
594,Iris,The Goo Goo Dolls,1998-09-11,289533,89,False,album,6Qyc6fS4DsZjB2mRW9DsQs,2sil8z5kiy4r76CRTXxBCA,neo mellow,uk,45
595,Dance The Night - From Barbie The Album,Dua Lipa,2023-05-25,176579,93,False,single,1vYXt7VSjH9JIM5oRRo7vA,6M2wZ9GZgrQXHCFfjv46we,dance pop,uk,46
596,Father Stretch My Hands Pt. 1,Kanye West,2016-06-10,135920,91,True,album,4KW1lqgSr8TKrvBII0Brf8,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,uk,47
597,Someone You Loved,Lewis Capaldi,2019-05-17,182160,92,False,album,7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB,pop,uk,48
598,Runaway,Kanye West,2010-11-22,547733,90,True,album,3DK6m7It6Pw857FcQftMds,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,uk,49
599,PAID,¥$,2024-02-09,195117,30,True,album,2y4ZR0BUAVePljHSsZyIgj,4xPQFgDA5M2xa0ZGo5iIsv,,uk,50
600,Beautiful Things,Benson Boone,2024-01-18,180304,97,False,single,6tNQ70jh4OwmPGpYy6R2o9,22wbnEMDvgVIAGdFeek6ET,singer-songwriter pop,germany,1
601,Unwritten,Natasha Bedingfield,2004-08-30,259333,93,False,album,3U5JVgI2x4rDyHGObzJfNf,7o95ZoZt5ZYn31e9z1Hc0a,dance pop,germany,2
602,Lieb mich,AYLIVA,2024-02-09,185283,75,False,single,4C9bsG159VjOQe0g1RgMi9,2rEVnwCPBeGkWMv425KoG1,german pop,germany,3
603,Vois sur ton chemin - Techno Mix,BENNETT,2023-08-04,178156,90,False,single,31nfdEooLEq7dn3UMcIeB5,1r43wW70tnGUauQYvY5w48,hypertechno,germany,4
604,HERZ MACHT BAMM,Tream,2024-02-09,164750,71,False,single,5uiokPQwUgidgRBPEQPImc,6vNAKgK5d74N1I0zTxRPDp,hypertechno,germany,5
605,Für immer Frühling,soffie,2024-02-02,120000,75,False,single,3pn5z4CvMz95uEysWBUYCc,4zdZ6gGi9gBJZmCNun0Jhj,,germany,6
606,schwarzer toyota,skrt cobain,2024-02-09,116071,73,False,single,6zV5WGrUYlR2i4AiaKfrKN,7rlplvcY6ubrKGdhRJUvuV,german trap,germany,7
607,LET'S GET FKD UP,Alok,2023-11-17,121500,85,True,single,0iB5f04XdJ2tcfhoVkeLV8,0NGAZxHanS9e0iNHpR8f2W,electro house,germany,8
608,CARNIVAL,¥$,2024-02-09,264324,33,True,album,3w0w2T288dec0mgeZZqoNN,4xPQFgDA5M2xa0ZGo5iIsv,,germany,9
609,greedy,Tate McRae,2023-09-15,131872,100,True,single,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,alt z,germany,10
610,Prada,cassö,2023-08-11,132359,94,True,single,59NraMJsLaMCVtwXTSia8i,5wCmhq5J2hPwL2r0eKurxn,hypertechno,germany,11
611,sonnenbank.mp3,YAKARY,2023-11-24,121649,81,True,single,30vg2QguPyaa7PcAJTn9YE,6cpOyiEibAAlRlUF4Kk3vI,german hip hop,germany,12
612,Another Vibe (feat. Omah Lay),Luciano,2024-02-08,163013,34,False,album,4mKqiS1UBOZ6hGpUXokcsN,3CJKkU0XuElRT1z8rEtIYg,german drill,germany,13
613,Lovin On Me,Jack Harlow,2023-11-10,138411,99,True,single,4xhsWYTOGcal8zt0J161CU,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,germany,14
614,Thank You (Not So Bad),Dimitri Vegas & Like Mike,2023-12-01,140000,88,False,single,09CnYHiZ5jGT1wr1TXJ9Zt,73jBynjsVtofjRpdpRAJGk,belgian dance,germany,15
615,Overdrive (feat. Norma Jean Martine),Ofenbach,2023-10-06,155905,89,False,single,3bK1zVFBKIzYjmptmI4NsJ,4AKwRarlmsUlLjIwt38NLw,pop dance,germany,16
616,Stumblin' In,CYRIL,2023-11-10,213363,82,False,single,0h3Xy4V4apMraB5NuM8U7Z,11kt6ggsdxvI8MhyeSMKom,,germany,17
617,Strangers,Kenya Grace,2023-09-01,172964,96,False,single,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2,singer-songwriter pop,germany,18
618,Lose Control,Teddy Swims,2023-09-15,210688,93,False,album,17phhZDn6oGtzMe56NuWvj,33qOK5uJ8AR2xuQQAhHump,,germany,19
619,FUK SUMN,¥$,2024-02-09,209577,30,True,album,5tEaVciE2GnR28aN6W9cLS,4xPQFgDA5M2xa0ZGo5iIsv,,germany,20
620,Keine Homies,CIVO,2024-01-19,122241,77,False,single,1ct7Hx3FQMfym8cHIk4hrd,3pOnFT5MHIqIe9kcFCznZ8,german hip hop,germany,21
621,Ms. Jackson,Pashanim,2023-08-24,147586,78,False,single,3ilgxZl5g7MOQCUiky3VOG,34LetYSjEuG2fBb4Z8PwPg,german alternative rap,germany,22
622,TEXAS HOLD 'EM,Beyoncé,2024-02-10,235636,0,True,single,7AYmToZ5y67fBjq4RLFbuq,6vWDO969PvNqNYHIOW5v0m,pop,germany,23
623,Erinner mich,HBz,2024-01-12,151409,71,False,single,4lArhqEySHQwMKkWkPXQEK,7I2JG3CcPawkeQPE7uypHJ,hypertechno,germany,24
624,Hässlich,AYLIVA,2023-08-25,136360,78,False,album,3an1JVi8OsE0aG6dMS4Pes,2rEVnwCPBeGkWMv425KoG1,german pop,germany,25
625,Komet,Udo Lindenberg,2023-01-19,167356,78,False,single,7oQepKHmXDaPC3rgeLRvQu,7iWcRnQMinCoV2u5ICgsW0,german pop,germany,26
626,BUSINESS STRAIGHT,BILLA JOE,2024-01-19,124876,77,True,single,5Cb7uEN2BM9t0Y5FjEq9ga,72y6W9pGy97xTM44dwy3F6,,germany,27
627,Mädchen auf dem Pferd,Luca-Dante Spadafora,2023-05-12,157058,78,False,single,7AOJcugo17Kr1WUheSI6Oq,6k9e4mFFVtEAAhGdvJBtqB,hypertechno,germany,28
628,9 bis 9,SIRA,2023-05-05,131587,78,False,single,5YWu6dt50Nieq8qi572RF8,2HIP5sNZWkrPgSBWRk8XpA,,germany,29
629,Murder On The Dancefloor,Sophie Ellis-Bextor,2002-06-06,230013,94,False,album,4tKGFmENO69tZR9ahgZu48,2cBh5lVMg222FFuRU7EfDE,dance pop,germany,30
630,WONDERFUL LIFE,Luciano,2023-12-29,170550,80,True,single,5Tpojb1ynbO0MgfAwgDza5,3CJKkU0XuElRT1z8rEtIYg,german drill,germany,31
631,LiEBE AUF DER RÜCKBANK,FiNCH,2023-06-01,188520,77,False,album,2FiJGvN3fiXMwms9IftNV0,1ZyqnbV7Brg5LgyS4EZCUD,tekk,germany,32
632,Schloss aus Sand,1986zig,2024-01-26,150882,72,False,single,4sbl4SNfBkfijDEiaijhcC,21H6paZGGR6dQpVmAqbdzV,german hip hop,germany,33
633,Praise Jah In The Moonlight,YG Marley,2023-12-27,263040,92,True,single,3h5TiWTqGxjSjFrbruPFH9,0n4Fao9kbjgM76RmVlfSwr,,germany,34
634,redrum,21 Savage,2024-01-12,270697,97,True,album,52eIcoLUM25zbQupAZYoFh,1URnnhqYAYcrqrcwql10ft,atl hip hop,germany,35
635,Liebe Grüsse,RAF Camora,2023-09-08,136988,71,True,album,4mVnqNiw2Kf5AHj9j0KD6u,0Dvx6p8JDyzeOPGmaCIH1L,german hip hop,germany,36
636,Blonde Chaya - Sped Up,Amaru,2023-12-16,181052,44,False,compilation,4Dm2RKlcMNuX4mCpW9qC5F,6NO12PstTjSbyBgbn2GSKz,hypertechno,germany,37
637,Cruel Summer,Taylor Swift,2019-08-23,178426,99,False,album,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,pop,germany,38
638,Flowers,Miley Cyrus,2023-08-18,200600,95,False,album,7DSAEUvxU8FajXtRloy8M0,5YGY8feqx7naU7z4HrwZM6,pop,germany,39
639,MONEY ON THE DASH - SPED UP,Elley Duhé,2023-01-20,116465,85,False,single,086THPnabbu1zfDjRsxpoN,67MNhiAICFY6Pwc2YxCO0K,alt z,germany,40
640,Soaked,Shy Smith,2021-11-24,179449,76,True,single,65zIby9Z03d1bhGvLNJNrA,4iIRGaMoqtdigrpCvLMKGb,,germany,41
641,À la Carte,MADE,2023-12-22,181016,77,False,single,4RzIPi5kcw5gYAd07I8NDz,2EahEAOUPPXAcncTr8laCj,german hip hop,germany,42
642,BURN,¥$,2024-02-09,111458,29,True,album,04CyMEHliadfQWMUJb1w99,4xPQFgDA5M2xa0ZGo5iIsv,,germany,43
643,Angel Numbers / Ten Toes,Chris Brown,2023-11-10,306847,89,True,album,3XqM8hLCEYlbnFjoWwqtFv,7bXgB6jMjp9ATFy66eO08Z,r&b,germany,44
644,Ich nehm dich bei der Hand (SimsalaGrimm),Luca-Dante Spadafora,2023-12-20,125032,74,False,single,14iwJXnTuI9qdcosMEB73h,6k9e4mFFVtEAAhGdvJBtqB,hypertechno,germany,45
645,Popular (with Playboi Carti & Madonna),The Weeknd,2024-02-09,215466,74,True,album,7GUhiAHLoVy1V8ucQuZ3CB,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,germany,46
646,FE!N (feat. Playboi Carti),Travis Scott,2023-07-28,191700,93,True,album,42VsgItocQwOQC3XWZ8JNA,0Y5tJX1MQlPlqiwlOH1tJY,hip hop,germany,47
647,auf alles!,Bonez MC,2024-02-08,122640,69,True,single,1Jygol1XrhFzX9XJJY2IcA,1aS5tqEs9ci5P9KD9tZWa6,german hip hop,germany,48
648,IN & OUT,reezy,2024-01-12,148433,77,True,single,1VgoFzUT9iofLfn3rHOI3z,1ul8iLt2WnFe2UIyovjg7q,german hip hop,germany,49
649,Houdini,Dua Lipa,2023-11-09,185917,95,False,single,4OMJGnvZfDvsePyCwRGO7X,6M2wZ9GZgrQXHCFfjv46we,dance pop,germany,50
650,HOLA PERDIDA,Luck Ra,2024-02-02,166536,74,False,album,7JKptWv4YXmievid0HajID,4kcQWQDK0u9AftVSpdrAgk,cumbia pop,uruguay,1
651,Una Foto Remix (feat. Emilia),Mesita,2024-01-05,243898,91,False,single,1kqH58eGh2ZTOHwqBIB2tM,2IKdK6PbitvCiXt1t2bPU6,rap uruguayo,uruguay,2
652,Cupido,Engel Montaz,2023-02-14,215000,70,False,single,2E9bJ7vsFylaYwLwf6dH4f,11oaKJc8rsz6x8YPVjca4X,,uruguay,3
653,LUNA,Feid,2023-12-01,196800,97,False,album,7bywjHOc0wSjGGbj04XbVi,2LRoIwlKmHjgvigdNGBHNo,colombian pop,uruguay,4
654,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,2024-01-10,187172,95,False,single,6VciS3dRMpZhJiDxT8ArFi,716NhGYqD1jl2wI1Qkgq36,argentine hip hop,uruguay,5
655,ROZE | DJ TAO Turreo Sessions #22,DJ Tao,2023-11-23,155291,83,False,single,5wcghdKONQcc5TKx9jCcns,5CA5IqbsFr4hpNLdjgO0BU,cumbia 420,uruguay,6
656,Buscando Money,TWENTY SIX,2023-07-21,150000,85,False,single,357iDuZ0IXAAg3Aj7UszqO,6C2mFGFh8dz1vKp9l5Ce8P,,uruguay,7
657,Inocente,Roze Oficial,2023-12-01,171500,83,False,single,6gV8ALkSHfJi7Bprabr1FC,2Hxu0Wmd7FUm0euCVInVrN,,uruguay,8
658,La Morocha,Luck Ra,2024-02-02,134144,70,False,album,6vRQqxOhUFd78p5tL8jXr7,4kcQWQDK0u9AftVSpdrAgk,cumbia pop,uruguay,9
659,La_Original.mp3,Emilia,2023-11-03,140625,85,False,album,6Es8Sk3xe1HiJ2MXCfHHwR,0AqlFI0tz2DsEoJlKSIiT9,pop argentino,uruguay,10
660,QUE ME FALTE TODO,Luck Ra,2024-02-02,165918,71,False,album,1TyBUtMxdmRfXhW3MmbxtQ,4kcQWQDK0u9AftVSpdrAgk,cumbia pop,uruguay,11
661,Gata Only,FloyyMenor,2024-02-02,222000,83,True,single,6XjDF6nds4DE2BBbagZol6,7CvTknweLr9feJtRGrpDBy,reggaeton chileno,uruguay,12
662,Piel,Tiago PZK,2024-02-01,141079,77,True,single,4wS0TnQzVkY9ML1BPKpOk1,5Y3MV9DZ0d87NnVm56qSY1,trap argentino,uruguay,13
663,Exclusive.mp3,Emilia,2023-11-03,120600,84,False,album,5f4mOETLngamMDTJnbF9s7,0AqlFI0tz2DsEoJlKSIiT9,pop argentino,uruguay,14
664,Bronceado - Remix,Marama,2023-12-13,156631,82,False,single,1xxtsuafCIJm7WPQ1tdDDi,4GepMkTgrIZECoCC55vqjW,cumbia pop,uruguay,15
665,M.A.I,Milo j,2023-11-30,184027,87,False,album,35ttE4t8lQZA2vuCYDg4G7,19HM5j0ULGSmEoRcrSe5x3,trap argentino,uruguay,16
666,Sin Querer,Fer Vazquez,2023-12-14,141071,81,True,single,0kVpyCPMT52a05026zHGiq,5nAsuOI0lqqbii7YFCh7cB,,uruguay,17
667,Besos con Fernet,Rusherking,2023-11-07,147375,82,False,single,1gAPIjqunPXRA4y1kYZi0q,3Apb2lGmGJaBmr0TTBJvIZ,trap argentino,uruguay,18
668,Tal Para Cual,Salastkbron,2024-01-11,151224,78,False,single,0mJRX0WnqWlu8Boe7gpQ1P,3WMlRpW5JWuDI95TcEWt3r,pop argentino,uruguay,19
669,Ni Una Ni Dos,BM,2023-06-28,158535,81,True,single,0H9WU0OIXPpbOVgzzOanXb,5TP8Ubo4jLKEi4Mw2O8fAk,previa,uruguay,20
670,Linda - Remix,Marka Akme,2023-09-27,234105,81,False,single,7HrgGbnNKZKhBL70aFKpXk,4SgKWjM7cJDCh2aY9H4HZf,cumbia pop,uruguay,21
671,FLECHAZO EN EL CENTRO,YSY A,2023-09-06,185241,82,False,album,4jn3R3KF5hx2fCiXlj89yE,2qWK8K2Jfh67UqtwY8tCW6,argentine hip hop,uruguay,22
672,LA FALDA,Myke Towers,2023-09-18,174229,93,True,album,7iUtQNMRB8ZkKC4AmEuCJC,7iK8PXO48WeuP03g8YR51W,reggaeton,uruguay,23
673,Un Finde | CROSSOVER #2,Big One,2023-04-04,162500,85,False,single,3tiJUOfAEqIrLFRQgGgdoY,2OhUNb01gLwygOizYvTm0e,trap argentino,uruguay,24
674,El Amor De Mi Vida,Los Ángeles Azules,2023-08-18,184586,62,False,single,04sktg3deiYUweHfbFUZTM,0ZCO8oVkMj897cKgFH7fRW,gruperas inmortales,uruguay,25
675,SINVERGÜENZA - con Angela Torres,Emanero,2023-12-05,217490,80,False,single,2xbH0CuDbid800YW5nMPzR,2BTS8Np1YzPQuXjgdlqsBB,argentine hip hop,uruguay,26
676,Una Foto,Mesita,2023-08-15,122500,79,False,single,4sl3IoHskl2Kbdy27gZ4yn,2IKdK6PbitvCiXt1t2bPU6,rap uruguayo,uruguay,27
677,PERRO NEGRO,Bad Bunny,2023-10-13,162767,96,True,album,7iQXYTyuG13aoeHxGG28Nh,4q3ewBCX7sLwd24euuV69X,reggaeton,uruguay,28
678,Mentiras | CROSSOVER #3,Big One,2023-07-25,168000,80,False,single,6Z28dALKtAgZ7AZRfjMQjY,2OhUNb01gLwygOizYvTm0e,trap argentino,uruguay,29
679,PRINCESITA DE ...,Jere Klein,2023-12-01,162397,86,True,album,7pNzulQGBP6v2g4A2KnAJ6,35oGZihZclGoTVuICPXRP9,reggaeton chileno,uruguay,30
680,Quiero Creer,Luck Ra,2024-02-02,145054,65,False,album,4ZXZub1pPCWib6xlSHiTj6,4kcQWQDK0u9AftVSpdrAgk,cumbia pop,uruguay,31
681,Columbia,Quevedo,2023-07-07,186000,92,False,single,6XbtvPmIpyCbjuT0e8cQtp,52iwsT98xCoGgiGntTiR7K,rap canario,uruguay,32
682,GTA.mp3,Emilia,2023-11-03,151653,77,False,album,6hv8hai0yo19JF2c6pppj6,0AqlFI0tz2DsEoJlKSIiT9,pop argentino,uruguay,33
683,"Ya no me duele :,)",Bauti Mascia,2023-12-14,157021,70,False,single,6gT5ISEKzUVT8eTy0f3GvU,4cV73y9UlkKTCIWbuP2hbG,,uruguay,34
684,Bad Boy,Sayian Jimmy,2023-11-10,159101,75,True,album,6PMapQ7YSxkhAgNOvvoiWs,3ZfYo6sKskRv0wOyrZZdAj,urbano chileno,uruguay,35
